event_id,user_id,event_timestamp,session_id,event_type,song_id,model_version,prompt_category,generation_latency_ms,success_flag
e_00024162,u_004543,2025-12-05 16:36:09,s_u_004543_20251205_1,song_generated,song_00005991,v5,pop,9918.0,True
e_00024163,u_004543,2025-12-05 16:39:42,s_u_004543_20251205_1,song_generated,song_00005992,v4.6,pop,13528.0,True
e_00024164,u_004543,2025-12-05 16:43:05,s_u_004543_20251205_1,song_generated,song_00005993,v4.5,pop,11143.0,True
e_00024165,u_004543,2025-12-05 16:48:03,s_u_004543_20251205_1,effect_added,song_00005991,,,,
e_00024166,u_004544,2025-12-01 09:33:00,s_u_004544_20251201_1,app_opened,,,,,
e_00024167,u_004544,2025-12-03 11:47:00,s_u_004544_20251203_1,app_opened,,,,,
e_00024168,u_004544,2025-12-03 10:14:15,s_u_004544_20251203_1,song_generated,song_00005994,v4.5,country,12375.0,False
e_00024169,u_004544,2025-12-03 10:09:31,s_u_004544_20251203_1,song_generated,song_00005995,v5,country,8406.0,True
e_00024170,u_004544,2025-12-03 12:36:16,s_u_004544_20251203_1,song_remixed,song_00005994,v4.6,,,
e_00024171,u_004544,2025-12-03 10:27:16,s_u_004544_20251203_1,lyric_ai_used,song_00005994,,,,
e_00024172,u_004545,2025-12-13 11:37:00,s_u_004545_20251213_1,app_opened,,,,,
e_00024173,u_004545,2025-12-16 14:15:00,s_u_004545_20251216_1,app_opened,,,,,
e_00024174,u_004545,2025-12-16 05:19:09,s_u_004545_20251216_1,song_generated,song_00005996,v5,pop,9098.0,True
e_00024175,u_004545,2025-12-16 05:19:47,s_u_004545_20251216_1,song_generated,song_00005997,v4.5,pop,10856.0,True
e_00024176,u_004545,2025-12-16 08:13:09,s_u_004545_20251216_1,song_extended,song_00005997,v4.5,,,
e_00024177,u_004545,2025-12-16 07:22:09,s_u_004545_20251216_1,song_remixed,song_00005997,v4.6,,,
e_00024178,u_004545,2025-12-16 06:11:09,s_u_004545_20251216_1,lyric_ai_used,song_00005997,,,,
e_00024179,u_004546,2025-12-30 13:40:00,s_u_004546_20251230_1,app_opened,,,,,
e_00024180,u_004547,2025-12-31 17:41:00,s_u_004547_20251231_1,app_opened,,,,,
e_00024181,u_004547,2026-01-04 10:12:00,s_u_004547_20260104_1,app_opened,,,,,
e_00024182,u_004547,2026-01-04 08:59:27,s_u_004547_20260104_1,song_generated,song_00005998,v4.5,indie,13108.0,True
e_00024183,u_004547,2026-01-04 09:12:00,s_u_004547_20260104_1,song_extended,song_00005998,v5,,,
e_00024184,u_004547,2026-01-04 10:11:00,s_u_004547_20260104_1,song_remixed,song_00005998,v4.6,,,
e_00024185,u_004547,2026-01-01 18:50:29,s_u_004547_20260101_1,app_opened,,,,,
e_00024186,u_004548,2025-12-18 18:10:00,s_u_004548_20251218_1,app_opened,,,,,
e_00024187,u_004548,2025-12-18 18:11:58,s_u_004548_20251218_1,song_generated,song_00005999,v5,rock,9334.0,True
e_00024188,u_004548,2025-12-18 19:23:47,s_u_004548_20251218_1,song_downloaded,song_00005999,,,,
e_00024189,u_004548,2025-12-19 00:13:47,s_u_004548_20251218_1,song_published,song_00005999,,,,
e_00024190,u_004548,2025-12-19 13:37:47,s_u_004548_20251219_1,app_opened,,,,,
e_00024191,u_004548,2025-12-19 13:41:49,s_u_004548_20251219_1,song_generated,song_00006000,v4.6,edm,15942.0,True
e_00024192,u_004549,2025-11-06 15:37:00,s_u_004549_20251106_1,app_opened,,,,,
e_00024193,u_004549,2025-11-08 17:48:00,s_u_004549_20251108_1,app_opened,,,,,
e_00024194,u_004549,2025-11-08 11:31:52,s_u_004549_20251108_1,song_generated,song_00006001,v4.6,jazz,14372.0,True
e_00024195,u_004549,2025-11-08 11:26:48,s_u_004549_20251108_1,song_generated,song_00006002,v5,jazz,12096.0,True
e_00024196,u_004549,2025-11-08 11:23:52,s_u_004549_20251108_1,song_generated,song_00006003,v4.5,jazz,7070.0,True
e_00024197,u_004549,2025-11-08 14:02:53,s_u_004549_20251108_1,song_downloaded,song_00006001,,,,
e_00024198,u_004549,2025-11-08 12:23:53,s_u_004549_20251108_1,song_extended,song_00006001,v5,,,
e_00024199,u_004549,2025-11-08 12:20:53,s_u_004549_20251108_1,song_remixed,song_00006001,v5,,,
e_00024200,u_004550,2025-12-27 10:42:00,s_u_004550_20251227_1,app_opened,,,,,
e_00024201,u_004551,2025-11-16 15:21:00,s_u_004551_20251116_1,app_opened,,,,,
e_00024202,u_004551,2025-11-18 01:56:05,s_u_004551_20251118_1,app_opened,,,,,
e_00024203,u_004552,2025-12-06 19:45:00,s_u_004552_20251206_1,app_opened,,,,,
e_00024204,u_004552,2025-12-12 15:16:00,s_u_004552_20251212_1,app_opened,,,,,
e_00024205,u_004552,2025-12-12 04:15:59,s_u_004552_20251212_1,song_generated,song_00006004,v5,pop,14619.0,True
e_00024206,u_004553,2025-12-23 17:27:00,s_u_004553_20251223_1,app_opened,,,,,
e_00024207,u_004553,2025-12-25 09:15:00,s_u_004553_20251225_1,app_opened,,,,,
e_00024208,u_004553,2025-12-25 14:29:39,s_u_004553_20251225_1,song_generated,song_00006005,v4.6,indie,7662.0,True
e_00024209,u_004553,2025-12-25 14:28:16,s_u_004553_20251225_1,song_generated,song_00006006,v4.5,indie,12275.0,False
e_00024210,u_004553,2025-12-25 15:51:30,s_u_004553_20251225_1,effect_added,song_00006005,,,,
e_00024211,u_004554,2025-11-07 20:19:00,s_u_004554_20251107_1,app_opened,,,,,
e_00024212,u_004554,2025-11-11 18:38:00,s_u_004554_20251111_1,app_opened,,,,,
e_00024213,u_004554,2025-11-11 14:35:14,s_u_004554_20251111_1,song_generated,song_00006007,v4.5,hiphop,11433.0,True
e_00024214,u_004554,2025-11-11 16:05:54,s_u_004554_20251111_1,song_downloaded,song_00006007,,,,
e_00024215,u_004554,2025-11-11 18:03:54,s_u_004554_20251111_1,song_published,song_00006007,,,,
e_00024216,u_004554,2025-11-11 17:11:54,s_u_004554_20251111_1,song_extended,song_00006007,v4.6,,,
e_00024217,u_004555,2025-11-19 12:09:00,s_u_004555_20251119_1,app_opened,,,,,
e_00024218,u_004556,2025-11-13 17:57:00,s_u_004556_20251113_1,app_opened,,,,,
e_00024219,u_004556,2025-11-17 11:52:00,s_u_004556_20251117_1,app_opened,,,,,
e_00024220,u_004556,2025-11-17 04:06:02,s_u_004556_20251117_1,song_generated,song_00006008,v5,jazz,19843.0,True
e_00024221,u_004556,2025-11-17 07:44:16,s_u_004556_20251117_1,song_downloaded,song_00006008,,,,
e_00024222,u_004556,2025-11-17 04:14:16,s_u_004556_20251117_1,song_extended,song_00006008,v5,,,
e_00024223,u_004556,2025-11-17 04:27:16,s_u_004556_20251117_1,lyric_ai_used,song_00006008,,,,
e_00024224,u_004556,2025-11-14 20:21:16,s_u_004556_20251114_1,app_opened,,,,,
e_00024225,u_004556,2025-11-14 20:26:32,s_u_004556_20251114_1,song_generated,song_00006009,v5,classical,9749.0,True
e_00024226,u_004556,2025-11-14 21:19:16,s_u_004556_20251114_1,song_downloaded,song_00006009,,,,
e_00024227,u_004556,2025-11-14 20:42:16,s_u_004556_20251114_1,lyric_ai_used,song_00006009,,,,
e_00024228,u_004557,2025-12-19 17:15:00,s_u_004557_20251219_1,app_opened,,,,,
e_00024229,u_004557,2025-12-21 11:05:00,s_u_004557_20251221_1,app_opened,,,,,
e_00024230,u_004557,2025-12-21 12:19:16,s_u_004557_20251221_1,song_generated,song_00006010,v4.6,edm,12673.0,True
e_00024231,u_004557,2025-12-21 14:13:17,s_u_004557_20251221_1,song_downloaded,song_00006010,,,,
e_00024232,u_004557,2025-12-21 15:54:17,s_u_004557_20251221_1,song_remixed,song_00006010,v5,,,
e_00024233,u_004557,2025-12-21 13:13:17,s_u_004557_20251221_1,effect_added,song_00006010,,,,
e_00024234,u_004558,2025-11-20 13:15:00,s_u_004558_20251120_1,app_opened,,,,,
e_00024235,u_004558,2025-11-24 09:42:00,s_u_004558_20251124_1,app_opened,,,,,
e_00024236,u_004558,2025-11-24 21:10:17,s_u_004558_20251124_1,song_generated,song_00006011,v4.5,rock,8309.0,True
e_00024237,u_004558,2025-11-24 21:07:23,s_u_004558_20251124_1,song_downloaded,song_00006011,,,,
e_00024238,u_004558,2025-11-25 03:53:23,s_u_004558_20251124_1,song_published,song_00006011,,,,
e_00024239,u_004558,2025-11-24 22:35:23,s_u_004558_20251124_1,song_extended,song_00006011,v4.5,,,
e_00024240,u_004558,2025-11-21 21:06:23,s_u_004558_20251121_1,app_opened,,,,,
e_00024241,u_004559,2025-12-04 12:19:00,s_u_004559_20251204_1,app_opened,,,,,
e_00024242,u_004559,2025-12-05 12:10:00,s_u_004559_20251205_1,app_opened,,,,,
e_00024243,u_004559,2025-12-05 17:33:29,s_u_004559_20251205_1,song_generated,song_00006012,v5,hiphop,12032.0,True
e_00024244,u_004559,2025-12-05 17:31:10,s_u_004559_20251205_1,song_generated,song_00006013,v4.6,hiphop,10954.0,True
e_00024245,u_004559,2025-12-05 15:11:14,s_u_004559_20251205_1,app_opened,,,,,
e_00024246,u_004559,2025-12-05 15:13:27,s_u_004559_20251205_1,song_generated,song_00006014,v4.6,classical,5257.0,True
e_00024247,u_004559,2025-12-05 16:28:14,s_u_004559_20251205_1,effect_added,song_00006014,,,,
e_00024248,u_004560,2025-11-18 20:37:00,s_u_004560_20251118_1,app_opened,,,,,
e_00024249,u_004560,2025-11-22 09:35:00,s_u_004560_20251122_1,app_opened,,,,,
e_00024250,u_004560,2025-11-22 12:34:22,s_u_004560_20251122_1,song_generated,song_00006015,v4.5,hiphop,5449.0,True
e_00024251,u_004560,2025-11-22 12:37:27,s_u_004560_20251122_1,song_generated,song_00006016,v4.5,hiphop,14104.0,True
e_00024252,u_004560,2025-11-22 15:39:55,s_u_004560_20251122_1,song_downloaded,song_00006016,,,,
e_00024253,u_004560,2025-11-22 13:12:55,s_u_004560_20251122_1,song_published,song_00006015,,,,
e_00024254,u_004560,2025-11-22 14:05:55,s_u_004560_20251122_1,song_extended,song_00006015,v4.5,,,
e_00024255,u_004560,2025-11-22 14:52:55,s_u_004560_20251122_1,song_remixed,song_00006015,v4.5,,,
e_00024256,u_004560,2025-11-22 12:43:55,s_u_004560_20251122_1,effect_added,song_00006015,,,,
e_00024257,u_004560,2025-11-25 09:24:55,s_u_004560_20251125_1,app_opened,,,,,
e_00024258,u_004561,2025-12-14 17:37:00,s_u_004561_20251214_1,app_opened,,,,,
e_00024259,u_004561,2025-12-20 11:38:00,s_u_004561_20251220_1,app_opened,,,,,
e_00024260,u_004561,2025-12-20 14:51:35,s_u_004561_20251220_1,song_generated,song_00006017,v5,rock,8850.0,True
e_00024261,u_004561,2025-12-20 16:29:24,s_u_004561_20251220_1,effect_added,song_00006017,,,,
e_00024262,u_004561,2025-12-20 15:02:24,s_u_004561_20251220_1,lyric_ai_used,song_00006017,,,,
e_00024263,u_004562,2026-01-01 18:13:00,s_u_004562_20260101_1,app_opened,,,,,
e_00024264,u_004562,2026-01-04 15:01:00,s_u_004562_20260104_1,app_opened,,,,,
e_00024265,u_004562,2026-01-04 03:42:16,s_u_004562_20260104_1,song_generated,song_00006018,v5,jazz,14446.0,True
e_00024266,u_004562,2026-01-04 05:38:00,s_u_004562_20260104_1,song_downloaded,song_00006018,,,,
e_00024267,u_004562,2026-01-04 04:33:00,s_u_004562_20260104_1,song_extended,song_00006018,v4.5,,,
e_00024268,u_004562,2026-01-02 13:13:04,s_u_004562_20260102_1,app_opened,,,,,
e_00024269,u_004562,2026-01-03 17:55:00,s_u_004562_20260103_1,app_opened,,,,,
e_00024270,u_004563,2025-12-31 15:07:00,s_u_004563_20251231_1,app_opened,,,,,
e_00024271,u_004563,2026-01-01 17:32:00,s_u_004563_20260101_1,app_opened,,,,,
e_00024272,u_004563,2026-01-01 13:31:10,s_u_004563_20260101_1,song_generated,song_00006019,v5,pop,16187.0,True
e_00024273,u_004563,2026-01-01 13:31:05,s_u_004563_20260101_1,song_generated,song_00006020,v5,pop,12604.0,False
e_00024274,u_004564,2025-11-28 20:22:00,s_u_004564_20251128_1,app_opened,,,,,
e_00024275,u_004564,2025-11-29 09:56:00,s_u_004564_20251129_1,app_opened,,,,,
e_00024276,u_004564,2025-11-29 18:28:17,s_u_004564_20251129_1,song_generated,song_00006021,v5,indie,11663.0,True
e_00024277,u_004564,2025-11-29 19:18:31,s_u_004564_20251129_1,song_downloaded,song_00006021,,,,
e_00024278,u_004564,2025-11-29 20:53:31,s_u_004564_20251129_1,song_published,song_00006021,,,,
e_00024279,u_004564,2025-11-29 21:10:31,s_u_004564_20251129_1,song_extended,song_00006021,v4.5,,,
e_00024280,u_004564,2025-11-29 19:41:31,s_u_004564_20251129_1,effect_added,song_00006021,,,,
e_00024281,u_004564,2025-11-30 02:02:31,s_u_004564_20251130_1,app_opened,,,,,
e_00024282,u_004565,2025-11-24 13:43:00,s_u_004565_20251124_1,app_opened,,,,,
e_00024283,u_004565,2025-11-28 17:16:00,s_u_004565_20251128_1,app_opened,,,,,
e_00024284,u_004565,2025-11-28 02:01:05,s_u_004565_20251128_1,song_generated,song_00006022,v5,pop,10376.0,True
e_00024285,u_004565,2025-11-28 02:05:23,s_u_004565_20251128_1,song_generated,song_00006023,v4.6,pop,11956.0,True
e_00024286,u_004566,2025-11-17 10:47:00,s_u_004566_20251117_1,app_opened,,,,,
e_00024287,u_004566,2025-11-21 13:32:00,s_u_004566_20251121_1,app_opened,,,,,
e_00024288,u_004566,2025-11-21 12:34:33,s_u_004566_20251121_1,song_generated,song_00006024,v4.5,classical,5181.0,True
e_00024289,u_004566,2025-11-21 12:27:40,s_u_004566_20251121_1,song_generated,song_00006025,v4.6,classical,11219.0,True
e_00024290,u_004566,2025-11-21 13:39:16,s_u_004566_20251121_1,lyric_ai_used,song_00006025,,,,
e_00024291,u_004567,2025-12-23 14:30:00,s_u_004567_20251223_1,app_opened,,,,,
e_00024292,u_004568,2025-12-02 11:05:00,s_u_004568_20251202_1,app_opened,,,,,
e_00024293,u_004568,2025-12-07 18:02:00,s_u_004568_20251207_1,app_opened,,,,,
e_00024294,u_004568,2025-12-07 14:10:27,s_u_004568_20251207_1,song_generated,song_00006026,v4.6,classical,7978.0,True
e_00024295,u_004568,2025-12-07 18:01:11,s_u_004568_20251207_1,song_remixed,song_00006026,v4.5,,,
e_00024296,u_004568,2025-12-07 14:12:11,s_u_004568_20251207_1,effect_added,song_00006026,,,,
e_00024297,u_004569,2025-11-20 15:00:00,s_u_004569_20251120_1,app_opened,,,,,
e_00024298,u_004569,2025-11-21 14:10:00,s_u_004569_20251121_1,app_opened,,,,,
e_00024299,u_004569,2025-11-21 06:11:45,s_u_004569_20251121_1,song_generated,song_00006027,v4.6,pop,7227.0,True
e_00024300,u_004569,2025-11-21 06:16:32,s_u_004569_20251121_1,song_generated,song_00006028,v5,pop,9564.0,True
e_00024301,u_004569,2025-11-21 06:54:27,s_u_004569_20251121_1,song_downloaded,song_00006028,,,,
e_00024302,u_004569,2025-11-21 08:23:27,s_u_004569_20251121_1,song_downloaded,song_00006027,,,,
e_00024303,u_004569,2025-11-21 09:06:27,s_u_004569_20251121_1,song_published,song_00006027,,,,
e_00024304,u_004569,2025-11-21 06:48:27,s_u_004569_20251121_1,song_extended,song_00006028,v5,,,
e_00024305,u_004569,2025-11-21 07:21:27,s_u_004569_20251121_1,song_remixed,song_00006028,v4.5,,,
e_00024306,u_004569,2025-11-21 23:19:27,s_u_004569_20251121_1,app_opened,,,,,
e_00024307,u_004569,2025-11-21 23:28:21,s_u_004569_20251121_1,song_generated,song_00006029,v4.5,country,9760.0,True
e_00024308,u_004569,2025-11-21 23:27:27,s_u_004569_20251121_1,lyric_ai_used,song_00006029,,,,
e_00024309,u_004570,2025-12-14 15:09:00,s_u_004570_20251214_1,app_opened,,,,,
e_00024310,u_004571,2025-11-12 20:12:00,s_u_004571_20251112_1,app_opened,,,,,
e_00024311,u_004571,2025-11-14 16:23:00,s_u_004571_20251114_1,app_opened,,,,,
e_00024312,u_004571,2025-11-14 19:36:08,s_u_004571_20251114_1,song_generated,song_00006030,v4.5,edm,11614.0,True
e_00024313,u_004571,2025-11-14 19:31:29,s_u_004571_20251114_1,song_generated,song_00006031,v4.6,edm,13507.0,True
e_00024314,u_004571,2025-11-14 21:28:47,s_u_004571_20251114_1,song_downloaded,song_00006030,,,,
e_00024315,u_004571,2025-11-14 21:50:47,s_u_004571_20251114_1,song_extended,song_00006030,v5,,,
e_00024316,u_004571,2025-11-13 21:31:47,s_u_004571_20251113_1,app_opened,,,,,
e_00024317,u_004572,2025-11-06 19:20:00,s_u_004572_20251106_1,app_opened,,,,,
e_00024318,u_004572,2025-11-10 13:36:00,s_u_004572_20251110_1,app_opened,,,,,
e_00024319,u_004572,2025-11-10 05:06:57,s_u_004572_20251110_1,song_generated,song_00006032,v4.6,pop,9952.0,False
e_00024320,u_004572,2025-11-10 05:04:57,s_u_004572_20251110_1,song_generated,song_00006033,v4.6,pop,10501.0,True
e_00024321,u_004572,2025-11-10 05:17:32,s_u_004572_20251110_1,song_extended,song_00006032,v5,,,
e_00024322,u_004572,2025-11-10 07:44:32,s_u_004572_20251110_1,song_remixed,song_00006032,v4.5,,,
e_00024323,u_004572,2025-11-10 06:31:32,s_u_004572_20251110_1,effect_added,song_00006032,,,,
e_00024324,u_004573,2025-12-12 11:09:00,s_u_004573_20251212_1,app_opened,,,,,
e_00024325,u_004573,2025-12-14 19:41:00,s_u_004573_20251214_1,app_opened,,,,,
e_00024326,u_004573,2025-12-14 05:13:38,s_u_004573_20251214_1,song_generated,song_00006034,v5,jazz,6162.0,True
e_00024327,u_004573,2025-12-14 07:10:34,s_u_004573_20251214_1,song_downloaded,song_00006034,,,,
e_00024328,u_004573,2025-12-14 07:10:34,s_u_004573_20251214_1,song_extended,song_00006034,v4.5,,,
e_00024329,u_004573,2025-12-14 05:14:34,s_u_004573_20251214_1,effect_added,song_00006034,,,,
e_00024330,u_004573,2025-12-19 22:30:34,s_u_004573_20251219_1,app_opened,,,,,
e_00024331,u_004573,2025-12-19 22:33:24,s_u_004573_20251219_1,song_generated,song_00006035,v4.6,country,13660.0,True
e_00024332,u_004573,2025-12-20 01:00:34,s_u_004573_20251219_1,song_remixed,song_00006035,v4.6,,,
e_00024333,u_004574,2025-11-15 20:56:00,s_u_004574_20251115_1,app_opened,,,,,
e_00024334,u_004574,2025-11-18 09:07:00,s_u_004574_20251118_1,app_opened,,,,,
e_00024335,u_004574,2025-11-18 07:10:24,s_u_004574_20251118_1,song_generated,song_00006036,v4.6,country,9291.0,True
e_00024336,u_004574,2025-11-18 10:47:24,s_u_004574_20251118_1,song_downloaded,song_00006036,,,,
e_00024337,u_004574,2025-11-18 10:19:24,s_u_004574_20251118_1,song_published,song_00006036,,,,
e_00024338,u_004574,2025-11-18 09:39:24,s_u_004574_20251118_1,song_extended,song_00006036,v4.6,,,
e_00024339,u_004574,2025-11-22 11:29:24,s_u_004574_20251122_1,app_opened,,,,,
e_00024340,u_004574,2025-11-22 11:33:05,s_u_004574_20251122_1,song_generated,song_00006037,v4.6,indie,12990.0,True
e_00024341,u_004574,2025-11-22 15:26:24,s_u_004574_20251122_1,song_published,song_00006037,,,,
e_00024342,u_004574,2025-11-22 12:07:24,s_u_004574_20251122_1,effect_added,song_00006037,,,,
e_00024343,u_004575,2026-01-02 16:10:00,s_u_004575_20260102_1,app_opened,,,,,
e_00024344,u_004575,2026-01-04 12:47:00,s_u_004575_20260104_1,app_opened,,,,,
e_00024345,u_004575,2026-01-04 05:38:20,s_u_004575_20260104_1,song_generated,song_00006038,v5,edm,14627.0,True
e_00024346,u_004575,2026-01-04 06:46:00,s_u_004575_20260104_1,song_extended,song_00006038,v4.6,,,
e_00024347,u_004575,2026-01-04 07:06:00,s_u_004575_20260104_1,effect_added,song_00006038,,,,
e_00024348,u_004576,2025-11-23 14:18:00,s_u_004576_20251123_1,app_opened,,,,,
e_00024349,u_004576,2025-11-23 15:47:34,s_u_004576_20251123_1,song_generated,song_00006039,v5,edm,6562.0,True
e_00024350,u_004576,2025-11-23 15:46:27,s_u_004576_20251123_1,song_generated,song_00006040,v5,edm,12590.0,True
e_00024351,u_004576,2025-11-23 17:23:25,s_u_004576_20251123_1,song_extended,song_00006040,v4.6,,,
e_00024352,u_004576,2025-11-23 15:49:25,s_u_004576_20251123_1,effect_added,song_00006040,,,,
e_00024353,u_004576,2025-11-24 21:08:25,s_u_004576_20251124_1,app_opened,,,,,
e_00024354,u_004577,2025-12-01 17:03:00,s_u_004577_20251201_1,app_opened,,,,,
e_00024355,u_004578,2025-12-04 13:23:00,s_u_004578_20251204_1,app_opened,,,,,
e_00024356,u_004579,2025-11-21 13:00:00,s_u_004579_20251121_1,app_opened,,,,,
e_00024357,u_004579,2025-11-23 11:50:00,s_u_004579_20251123_1,app_opened,,,,,
e_00024358,u_004579,2025-11-23 11:32:13,s_u_004579_20251123_1,song_generated,song_00006041,v5,classical,9018.0,True
e_00024359,u_004579,2025-11-23 12:39:53,s_u_004579_20251123_1,song_downloaded,song_00006041,,,,
e_00024360,u_004579,2025-11-23 13:00:53,s_u_004579_20251123_1,song_extended,song_00006041,v4.5,,,
e_00024361,u_004579,2025-11-23 11:30:53,s_u_004579_20251123_1,lyric_ai_used,song_00006041,,,,
e_00024362,u_004579,2025-11-22 16:46:53,s_u_004579_20251122_1,app_opened,,,,,
e_00024363,u_004579,2025-11-22 16:52:13,s_u_004579_20251122_1,song_generated,song_00006042,v5,jazz,11207.0,False
e_00024364,u_004579,2025-11-22 17:53:53,s_u_004579_20251122_1,song_extended,song_00006042,v5,,,
e_00024365,u_004579,2025-11-22 17:43:53,s_u_004579_20251122_1,song_remixed,song_00006042,v5,,,
e_00024366,u_004579,2025-11-28 16:56:53,s_u_004579_20251128_1,app_opened,,,,,
e_00024367,u_004579,2025-11-28 16:59:25,s_u_004579_20251128_1,song_generated,song_00006043,v5,classical,11286.0,True
e_00024368,u_004579,2025-11-28 17:59:53,s_u_004579_20251128_1,song_downloaded,song_00006043,,,,
e_00024369,u_004579,2025-11-28 17:03:53,s_u_004579_20251128_1,song_extended,song_00006043,v5,,,
e_00024370,u_004579,2025-11-28 18:39:53,s_u_004579_20251128_1,effect_added,song_00006043,,,,
e_00024371,u_004579,2025-11-28 17:47:53,s_u_004579_20251128_1,lyric_ai_used,song_00006043,,,,
e_00024372,u_004580,2025-11-14 10:18:00,s_u_004580_20251114_1,app_opened,,,,,
e_00024373,u_004581,2025-11-07 18:54:00,s_u_004581_20251107_1,app_opened,,,,,
e_00024374,u_004581,2025-11-08 09:26:00,s_u_004581_20251108_1,app_opened,,,,,
e_00024375,u_004581,2025-11-08 04:26:57,s_u_004581_20251108_1,song_generated,song_00006044,v4.6,jazz,13196.0,True
e_00024376,u_004581,2025-11-08 07:01:03,s_u_004581_20251108_1,song_extended,song_00006044,v4.6,,,
e_00024377,u_004582,2025-11-16 19:53:00,s_u_004582_20251116_1,app_opened,,,,,
e_00024378,u_004582,2025-11-21 11:09:00,s_u_004582_20251121_1,app_opened,,,,,
e_00024379,u_004582,2025-11-21 02:22:30,s_u_004582_20251121_1,song_generated,song_00006045,v4.6,indie,17918.0,True
e_00024380,u_004582,2025-11-21 02:25:34,s_u_004582_20251121_1,song_generated,song_00006046,v5,indie,7687.0,True
e_00024381,u_004582,2025-11-21 02:40:39,s_u_004582_20251121_1,effect_added,song_00006046,,,,
e_00024382,u_004582,2025-11-24 00:14:39,s_u_004582_20251124_1,app_opened,,,,,
e_00024383,u_004583,2025-12-14 18:12:00,s_u_004583_20251214_1,app_opened,,,,,
e_00024384,u_004583,2025-12-16 19:26:00,s_u_004583_20251216_1,app_opened,,,,,
e_00024385,u_004583,2025-12-16 21:32:44,s_u_004583_20251216_1,song_generated,song_00006047,v4.5,pop,19318.0,False
e_00024386,u_004583,2025-12-16 21:27:13,s_u_004583_20251216_1,song_generated,song_00006048,v4.5,pop,4747.0,True
e_00024387,u_004583,2025-12-16 22:19:43,s_u_004583_20251216_1,song_remixed,song_00006048,v5,,,
e_00024388,u_004584,2025-11-19 09:14:00,s_u_004584_20251119_1,app_opened,,,,,
e_00024389,u_004584,2025-11-20 14:41:00,s_u_004584_20251120_1,app_opened,,,,,
e_00024390,u_004584,2025-11-20 13:04:12,s_u_004584_20251120_1,song_generated,song_00006049,v5,indie,6990.0,True
e_00024391,u_004584,2025-11-20 15:01:14,s_u_004584_20251120_1,effect_added,song_00006049,,,,
e_00024392,u_004585,2025-11-21 17:22:00,s_u_004585_20251121_1,app_opened,,,,,
e_00024393,u_004585,2025-11-25 16:13:00,s_u_004585_20251125_1,app_opened,,,,,
e_00024394,u_004585,2025-11-25 04:12:01,s_u_004585_20251125_1,song_generated,song_00006050,v4.5,rock,15298.0,True
e_00024395,u_004585,2025-11-25 04:25:45,s_u_004585_20251125_1,song_downloaded,song_00006050,,,,
e_00024396,u_004585,2025-11-25 04:36:45,s_u_004585_20251125_1,song_remixed,song_00006050,v4.6,,,
e_00024397,u_004585,2025-11-25 04:53:45,s_u_004585_20251125_1,effect_added,song_00006050,,,,
e_00024398,u_004586,2025-12-15 12:27:00,s_u_004586_20251215_1,app_opened,,,,,
e_00024399,u_004586,2025-12-18 19:12:00,s_u_004586_20251218_1,app_opened,,,,,
e_00024400,u_004586,2025-12-18 13:27:02,s_u_004586_20251218_1,song_generated,song_00006051,v5,jazz,13235.0,True
e_00024401,u_004586,2025-12-18 13:24:18,s_u_004586_20251218_1,song_generated,song_00006052,v5,jazz,14381.0,True
e_00024402,u_004586,2025-12-18 16:55:09,s_u_004586_20251218_1,song_downloaded,song_00006052,,,,
e_00024403,u_004587,2025-11-22 20:45:00,s_u_004587_20251122_1,app_opened,,,,,
e_00024404,u_004587,2025-11-27 18:10:00,s_u_004587_20251127_1,app_opened,,,,,
e_00024405,u_004587,2025-11-27 05:06:19,s_u_004587_20251127_1,song_generated,song_00006053,v4.6,country,13829.0,True
e_00024406,u_004587,2025-11-27 05:06:33,s_u_004587_20251127_1,song_generated,song_00006054,v5,country,6934.0,True
e_00024407,u_004587,2025-11-27 07:31:34,s_u_004587_20251127_1,song_downloaded,song_00006054,,,,
e_00024408,u_004587,2025-11-27 07:38:34,s_u_004587_20251127_1,song_downloaded,song_00006053,,,,
e_00024409,u_004587,2025-11-27 08:26:34,s_u_004587_20251127_1,song_published,song_00006054,,,,
e_00024410,u_004587,2025-11-27 05:24:34,s_u_004587_20251127_1,song_extended,song_00006053,v5,,,
e_00024411,u_004587,2025-11-27 08:21:34,s_u_004587_20251127_1,song_remixed,song_00006053,v4.6,,,
e_00024412,u_004587,2025-11-23 07:17:34,s_u_004587_20251123_1,app_opened,,,,,
e_00024413,u_004588,2025-12-25 10:35:00,s_u_004588_20251225_1,app_opened,,,,,
e_00024414,u_004589,2025-11-27 10:20:00,s_u_004589_20251127_1,app_opened,,,,,
e_00024415,u_004589,2025-11-30 18:07:00,s_u_004589_20251130_1,app_opened,,,,,
e_00024416,u_004589,2025-11-30 03:42:40,s_u_004589_20251130_1,song_generated,song_00006055,v5,jazz,12813.0,True
e_00024417,u_004589,2025-11-30 06:16:11,s_u_004589_20251130_1,song_downloaded,song_00006055,,,,
e_00024418,u_004589,2025-11-30 05:31:11,s_u_004589_20251130_1,song_published,song_00006055,,,,
e_00024419,u_004589,2025-11-30 06:25:11,s_u_004589_20251130_1,song_remixed,song_00006055,v4.6,,,
e_00024420,u_004589,2025-11-30 04:45:11,s_u_004589_20251130_1,lyric_ai_used,song_00006055,,,,
e_00024421,u_004589,2025-11-28 06:36:11,s_u_004589_20251128_1,app_opened,,,,,
e_00024422,u_004590,2026-01-01 12:03:00,s_u_004590_20260101_1,app_opened,,,,,
