user_id,signup_timestamp,region,acquisition_channel,is_creator,platform
u_003682,2025-12-10 11:13:03,NA,paid_search,False,ios
u_003683,2025-12-19 23:55:04,APAC,tiktok,True,web
u_003684,2025-12-30 23:06:56,APAC,tiktok,True,ios
u_003685,2025-11-08 17:39:37,NA,organic,False,web
u_003686,2025-11-13 18:39:07,NA,organic,False,web
u_003687,2025-12-26 02:36:21,APAC,organic,False,ios
u_003688,2025-11-15 21:39:36,NA,organic,True,web
u_003689,2026-01-01 16:00:04,NA,tiktok,False,android
u_003690,2025-12-22 13:38:57,EU,organic,False,ios
u_003691,2025-11-23 10:04:55,LATAM,youtube,False,android
u_003692,2025-11-17 09:21:19,NA,tiktok,False,ios
u_003693,2025-12-05 13:54:45,APAC,tiktok,False,android
u_003694,2025-11-12 10:36:44,EU,tiktok,True,ios
u_003695,2025-11-20 23:59:55,NA,organic,False,android
u_003696,2025-12-30 07:03:16,APAC,paid_search,False,web
u_003697,2025-12-18 13:10:32,LATAM,organic,False,ios
u_003698,2025-11-07 00:21:14,NA,paid_search,True,android
u_003699,2025-11-21 09:13:00,NA,organic,False,web
u_003700,2025-11-14 20:36:17,LATAM,tiktok,True,ios
u_003701,2025-11-12 17:01:53,EU,organic,False,android
u_003702,2025-12-16 13:16:14,NA,organic,True,ios
u_003703,2025-11-24 10:30:31,EU,tiktok,True,web
u_003704,2025-11-30 19:21:16,APAC,youtube,True,ios
u_003705,2025-11-20 11:22:48,APAC,organic,True,web
u_003706,2025-12-10 01:50:13,LATAM,tiktok,True,android
u_003707,2025-11-14 12:05:41,NA,organic,False,web
u_003708,2025-12-30 19:43:57,NA,organic,True,web
u_003709,2025-12-07 07:00:38,EU,paid_search,False,web
u_003710,2025-11-28 22:08:51,NA,influencer,True,ios
u_003711,2025-12-15 22:32:28,EU,tiktok,False,android
u_003712,2025-11-17 01:34:06,NA,organic,False,web
u_003713,2025-12-14 18:12:32,NA,organic,True,web
u_003714,2025-12-25 18:20:01,EU,paid_search,False,ios
u_003715,2025-12-31 02:02:19,APAC,organic,True,android
u_003716,2025-11-30 07:50:11,APAC,influencer,False,ios
u_003717,2025-12-29 15:36:23,EU,organic,False,web
u_003718,2025-12-10 09:20:30,NA,paid_search,True,ios
u_003719,2026-01-01 03:23:59,NA,organic,False,web
u_003720,2025-11-27 10:21:12,APAC,organic,True,ios
u_003721,2025-11-27 02:16:27,NA,youtube,False,web
u_003722,2025-11-16 02:40:28,APAC,paid_search,False,android
u_003723,2025-12-01 08:15:17,EU,paid_search,False,android
u_003724,2026-01-04 01:18:14,NA,youtube,False,android
u_003725,2025-12-12 07:35:12,APAC,youtube,True,ios
u_003726,2025-11-09 07:26:52,NA,tiktok,True,ios
u_003727,2025-11-30 06:42:47,EU,youtube,True,web
u_003728,2025-12-29 17:46:21,NA,influencer,False,ios
u_003729,2025-11-24 19:00:26,NA,tiktok,True,ios
u_003730,2025-11-12 02:43:02,EU,tiktok,False,android
u_003731,2025-11-20 01:53:00,EU,tiktok,False,web
u_003732,2025-11-05 23:07:25,APAC,tiktok,True,android
u_003733,2025-11-22 05:14:56,APAC,paid_search,False,ios
u_003734,2025-11-05 12:32:18,APAC,organic,False,web
u_003735,2025-11-08 19:23:41,NA,organic,False,ios
u_003736,2025-12-05 09:23:35,EU,tiktok,False,android
u_003737,2025-12-15 21:09:13,EU,organic,False,android
u_003738,2025-12-12 04:47:13,NA,tiktok,False,ios
u_003739,2025-12-11 09:59:52,EU,paid_search,False,web
u_003740,2025-11-30 03:06:35,LATAM,tiktok,False,android
u_003741,2025-12-14 19:04:27,NA,influencer,True,ios
u_003742,2025-12-06 03:04:10,LATAM,organic,False,web
u_003743,2025-12-11 23:55:20,NA,paid_search,True,web
u_003744,2025-11-21 23:59:36,NA,tiktok,True,web
u_003745,2025-11-23 21:56:25,NA,organic,False,web
u_003746,2025-12-05 16:50:33,EU,youtube,False,android
u_003747,2025-12-14 06:33:05,NA,paid_search,False,web
u_003748,2025-12-08 00:08:13,APAC,organic,True,web
u_003749,2025-12-29 09:14:28,APAC,tiktok,False,ios
u_003750,2025-12-01 02:29:46,EU,paid_search,False,ios
u_003751,2025-11-11 05:24:47,EU,organic,True,web
u_003752,2025-12-07 12:12:47,LATAM,youtube,False,web
u_003753,2025-12-22 09:11:08,APAC,tiktok,False,web
u_003754,2025-11-09 22:10:58,EU,organic,False,ios
u_003755,2025-12-25 14:41:26,APAC,youtube,True,web
u_003756,2025-12-20 00:06:56,EU,organic,True,ios
u_003757,2025-12-20 02:19:28,EU,youtube,False,web
u_003758,2025-11-11 23:25:10,NA,organic,False,web
u_003759,2025-12-05 01:12:23,EU,organic,False,ios
u_003760,2025-11-23 12:25:42,NA,tiktok,True,web
u_003761,2025-12-11 06:20:07,NA,organic,False,web
u_003762,2025-12-22 23:16:19,APAC,organic,False,web
u_003763,2025-12-30 09:56:28,LATAM,influencer,True,web
u_003764,2025-11-21 23:04:25,LATAM,paid_search,False,ios
u_003765,2025-12-26 14:17:42,EU,influencer,False,web
u_003766,2025-11-21 01:48:50,EU,tiktok,True,android
u_003767,2025-11-30 06:48:34,NA,paid_search,False,android
u_003768,2025-11-10 03:35:19,APAC,paid_search,False,android
u_003769,2025-11-23 09:57:41,NA,tiktok,False,web
u_003770,2025-12-15 13:12:58,NA,organic,False,android
u_003771,2025-12-18 02:36:18,EU,organic,False,web
u_003772,2025-11-08 04:54:41,NA,tiktok,False,web
u_003773,2025-11-23 01:28:01,NA,paid_search,False,web
u_003774,2025-11-08 15:16:13,APAC,tiktok,False,android
u_003775,2025-12-14 18:47:39,NA,youtube,True,web
u_003776,2026-01-01 09:13:39,NA,organic,False,android
u_003777,2025-11-15 15:14:43,NA,organic,True,web
u_003778,2025-12-02 22:23:40,NA,tiktok,True,android
u_003779,2025-12-08 22:35:34,NA,paid_search,False,android
u_003780,2025-12-29 04:00:01,APAC,organic,False,android
u_003781,2025-12-29 13:29:14,NA,influencer,False,ios
u_003782,2025-12-20 21:30:10,APAC,organic,False,android
u_003783,2025-12-17 16:22:42,NA,tiktok,False,android
u_003784,2025-12-04 04:22:09,EU,tiktok,False,web
u_003785,2025-11-09 13:31:46,APAC,influencer,False,ios
u_003786,2025-12-25 09:50:46,EU,organic,False,ios
u_003787,2025-12-15 12:44:44,EU,organic,False,web
u_003788,2025-12-11 17:49:13,LATAM,organic,False,android
u_003789,2025-12-21 07:55:03,NA,paid_search,False,web
u_003790,2025-11-17 22:10:35,EU,organic,False,ios
u_003791,2025-12-29 04:55:54,APAC,organic,True,web
u_003792,2025-12-14 20:05:47,NA,tiktok,False,web
u_003793,2025-11-24 07:04:20,NA,tiktok,False,web
u_003794,2025-12-10 08:24:13,NA,influencer,False,android
u_003795,2025-11-21 12:43:14,EU,paid_search,True,web
u_003796,2025-11-10 08:54:45,NA,tiktok,False,android
u_003797,2025-12-22 08:22:24,NA,paid_search,False,android
u_003798,2025-11-08 20:03:13,EU,youtube,True,ios
u_003799,2025-11-29 02:19:25,EU,organic,False,web
u_003800,2025-11-07 22:56:17,NA,paid_search,False,web
u_003801,2025-12-14 12:18:25,NA,youtube,False,ios
u_003802,2025-12-17 18:15:48,EU,tiktok,False,web
u_003803,2025-12-30 22:42:28,LATAM,youtube,False,ios
u_003804,2026-01-01 15:44:46,APAC,tiktok,False,android
u_003805,2025-12-12 14:03:56,APAC,organic,False,web
u_003806,2025-12-10 06:22:58,NA,youtube,False,ios
u_003807,2025-11-28 20:48:25,NA,influencer,True,android
u_003808,2025-12-12 11:24:28,EU,youtube,True,android
u_003809,2025-11-16 15:33:34,APAC,organic,True,android
u_003810,2025-12-17 04:04:24,EU,paid_search,False,android
u_003811,2025-11-15 10:48:39,APAC,organic,False,web
u_003812,2025-12-10 19:53:18,LATAM,organic,True,android
u_003813,2025-12-15 08:23:23,NA,organic,True,android
u_003814,2025-12-24 01:59:36,NA,organic,False,ios
u_003815,2025-11-09 02:08:37,NA,tiktok,False,ios
u_003816,2025-11-24 15:17:05,NA,youtube,False,ios
u_003817,2025-12-02 19:52:02,NA,paid_search,False,web
u_003818,2025-11-15 23:33:09,APAC,paid_search,False,web
u_003819,2025-11-12 18:33:39,NA,influencer,False,ios
u_003820,2025-12-31 20:58:56,NA,tiktok,False,ios
u_003821,2025-11-23 18:57:34,NA,youtube,True,ios
u_003822,2025-11-08 14:43:45,LATAM,influencer,True,web
u_003823,2025-12-29 06:09:54,EU,tiktok,True,android
u_003824,2025-12-13 18:46:23,LATAM,youtube,False,web
u_003825,2025-11-11 04:45:14,LATAM,tiktok,False,web
u_003826,2025-12-02 21:12:28,EU,organic,True,ios
u_003827,2025-12-19 01:33:32,NA,tiktok,False,ios
u_003828,2025-12-12 07:55:32,NA,youtube,False,web
u_003829,2025-12-01 15:54:59,NA,youtube,False,ios
u_003830,2025-12-08 06:14:18,APAC,organic,True,android
u_003831,2025-11-08 08:04:32,NA,tiktok,False,ios
u_003832,2025-11-23 03:04:58,NA,paid_search,False,ios
u_003833,2025-11-24 20:17:34,EU,paid_search,True,web
u_003834,2025-11-27 08:29:00,EU,organic,False,ios
u_003835,2025-12-13 15:06:45,EU,organic,True,android
u_003836,2025-11-16 17:12:50,NA,youtube,True,ios
u_003837,2025-12-19 04:06:00,APAC,tiktok,False,android
u_003838,2025-12-01 15:02:52,EU,organic,False,ios
u_003839,2025-12-30 00:38:53,NA,organic,False,ios
u_003840,2025-11-19 19:18:34,APAC,influencer,True,android
u_003841,2025-12-30 05:41:36,LATAM,youtube,False,android
u_003842,2025-12-02 06:39:37,NA,tiktok,False,android
u_003843,2026-01-03 12:00:01,NA,tiktok,False,ios
u_003844,2025-12-25 17:10:14,EU,tiktok,False,android
u_003845,2025-12-15 10:46:08,NA,organic,True,ios
u_003846,2025-12-31 02:28:33,APAC,tiktok,False,android
u_003847,2026-01-02 20:21:21,NA,organic,False,web
u_003848,2025-12-14 02:13:21,APAC,tiktok,False,ios
u_003849,2025-11-17 23:48:53,APAC,organic,False,android
u_003850,2025-11-08 21:34:49,EU,youtube,True,web
u_003851,2026-01-03 01:09:15,NA,youtube,True,ios
u_003852,2025-12-25 18:15:25,NA,organic,False,android
u_003853,2025-12-01 19:09:34,NA,organic,False,web
u_003854,2025-12-20 03:05:22,NA,organic,False,ios
u_003855,2025-11-18 11:53:35,NA,youtube,True,ios
u_003856,2025-11-15 05:08:54,APAC,organic,False,ios
u_003857,2025-11-27 04:44:58,NA,organic,False,web
u_003858,2025-12-13 23:50:11,APAC,youtube,False,web
u_003859,2025-12-24 05:39:08,NA,youtube,True,web
u_003860,2025-12-12 07:29:38,APAC,organic,True,web
u_003861,2025-11-18 12:38:22,LATAM,tiktok,False,web
u_003862,2025-11-25 14:11:57,NA,paid_search,False,ios
u_003863,2025-11-27 12:37:13,APAC,paid_search,False,ios
u_003864,2025-11-05 17:18:58,EU,organic,False,android
u_003865,2025-11-07 09:32:44,APAC,influencer,False,web
u_003866,2025-12-26 02:11:39,EU,tiktok,True,ios
u_003867,2025-11-30 19:39:25,NA,paid_search,True,web
u_003868,2025-11-14 15:37:23,NA,tiktok,True,android
u_003869,2025-11-17 00:35:07,NA,youtube,False,ios
u_003870,2025-12-03 16:11:12,EU,youtube,False,android
u_003871,2025-12-29 02:53:32,LATAM,tiktok,False,web
u_003872,2025-12-14 20:31:48,APAC,youtube,True,ios
u_003873,2025-12-16 09:58:45,NA,organic,False,ios
u_003874,2025-12-10 06:54:16,APAC,organic,False,android
u_003875,2026-01-01 05:55:05,APAC,tiktok,False,ios
u_003876,2025-11-20 05:26:29,NA,paid_search,True,ios
u_003877,2025-11-13 19:47:31,NA,tiktok,False,web
u_003878,2025-12-13 15:00:02,NA,youtube,False,ios
u_003879,2025-12-20 15:32:13,APAC,youtube,False,web
u_003880,2025-11-09 16:26:56,APAC,organic,False,web
u_003881,2025-11-25 18:00:22,NA,organic,True,web
u_003882,2025-12-15 01:03:04,NA,youtube,False,android
u_003883,2025-12-21 01:06:44,APAC,paid_search,False,web
u_003884,2025-12-13 20:15:39,LATAM,organic,False,android
u_003885,2025-11-14 07:40:13,APAC,tiktok,False,android
u_003886,2025-12-07 14:06:13,EU,organic,True,android
u_003887,2025-12-21 20:14:55,NA,organic,True,android
u_003888,2025-12-09 10:46:13,EU,organic,False,android
u_003889,2025-11-24 13:40:48,NA,tiktok,False,web
u_003890,2025-11-25 21:16:20,APAC,organic,False,web
u_003891,2025-11-07 18:07:47,NA,organic,False,ios
u_003892,2025-12-07 16:03:25,APAC,youtube,True,ios
u_003893,2025-12-10 04:20:39,NA,paid_search,False,web
u_003894,2025-11-16 14:44:34,APAC,organic,True,ios
u_003895,2026-01-02 12:00:01,NA,youtube,False,ios
u_003896,2025-12-11 02:35:30,NA,organic,False,android
u_003897,2025-11-09 15:33:44,EU,paid_search,False,ios
u_003898,2026-01-02 11:29:11,NA,youtube,False,ios
u_003899,2025-12-28 02:34:40,LATAM,influencer,True,ios
u_003900,2025-11-22 08:59:57,EU,organic,False,ios
u_003901,2025-12-03 08:34:57,EU,tiktok,False,android
u_003902,2025-11-23 19:51:31,APAC,tiktok,False,web
u_003903,2025-11-13 17:15:57,APAC,organic,False,ios
u_003904,2025-12-01 07:15:38,EU,organic,False,ios
u_003905,2025-12-29 20:38:24,LATAM,tiktok,False,ios
u_003906,2025-11-27 04:12:28,NA,youtube,False,web
u_003907,2025-11-13 13:00:23,NA,organic,False,web
u_003908,2025-12-13 01:44:56,EU,tiktok,True,web
u_003909,2025-12-10 20:53:10,NA,organic,False,web
u_003910,2025-11-07 11:51:43,EU,organic,True,android
u_003911,2025-11-15 23:02:14,NA,youtube,True,ios
u_003912,2025-11-23 09:36:33,NA,organic,True,web
u_003913,2025-12-17 02:51:48,APAC,tiktok,False,ios
u_003914,2025-12-30 20:25:07,EU,organic,False,web
u_003915,2025-11-14 13:13:44,LATAM,youtube,False,android
u_003916,2025-12-24 22:53:09,APAC,tiktok,False,ios
u_003917,2025-11-09 20:07:21,NA,paid_search,False,android
u_003918,2025-12-24 08:40:37,NA,organic,False,web
u_003919,2025-12-25 21:55:16,NA,youtube,False,android
u_003920,2025-12-28 06:32:02,APAC,organic,False,web
u_003921,2025-12-12 07:11:22,NA,tiktok,False,web
u_003922,2025-11-06 06:58:18,NA,tiktok,False,web
u_003923,2025-12-08 05:06:40,LATAM,organic,False,ios
u_003924,2025-11-25 04:23:02,EU,tiktok,False,web
u_003925,2025-11-29 18:06:13,NA,organic,False,ios
u_003926,2025-11-28 22:48:44,NA,organic,False,android
u_003927,2025-12-15 07:14:23,APAC,organic,False,web
u_003928,2025-12-27 21:53:47,APAC,youtube,False,web
u_003929,2025-11-10 18:59:23,NA,youtube,False,android
u_003930,2025-12-27 09:23:17,NA,organic,False,ios
u_003931,2025-11-19 01:47:13,APAC,tiktok,False,android
u_003932,2025-12-20 18:43:44,APAC,organic,False,ios
u_003933,2025-11-18 01:40:51,APAC,organic,False,ios
u_003934,2025-11-19 20:26:44,EU,youtube,False,web
u_003935,2025-11-25 14:08:19,LATAM,tiktok,False,android
u_003936,2025-12-17 23:16:14,NA,organic,False,android
u_003937,2025-11-24 05:33:07,NA,organic,False,android
u_003938,2025-11-05 15:34:33,APAC,influencer,False,ios
u_003939,2025-12-15 23:48:17,EU,organic,True,android
u_003940,2025-12-30 10:23:04,APAC,organic,False,ios
u_003941,2025-12-24 10:37:03,NA,youtube,False,ios
u_003942,2026-01-02 16:15:32,APAC,tiktok,False,android
u_003943,2025-12-29 09:49:13,NA,tiktok,False,web
u_003944,2025-12-20 11:09:50,EU,paid_search,True,web
u_003945,2026-01-02 03:46:52,NA,organic,False,web
u_003946,2025-11-21 05:12:58,EU,youtube,False,android
u_003947,2026-01-01 17:24:29,APAC,organic,True,ios
u_003948,2025-12-09 05:05:33,NA,tiktok,False,ios
u_003949,2025-11-16 00:42:01,NA,influencer,False,android
u_003950,2025-11-23 07:37:06,EU,tiktok,False,ios
u_003951,2025-11-25 14:34:19,APAC,youtube,True,web
u_003952,2025-11-28 00:20:42,NA,influencer,False,ios
u_003953,2025-12-02 21:59:58,NA,organic,False,android
u_003954,2025-12-07 18:10:31,NA,youtube,True,web
u_003955,2026-01-04 10:55:32,LATAM,paid_search,True,ios
u_003956,2025-11-11 11:18:41,NA,tiktok,True,web
u_003957,2025-12-28 02:55:11,NA,organic,False,ios
u_003958,2025-11-28 15:02:46,APAC,organic,True,web
u_003959,2025-12-03 16:52:12,APAC,organic,True,web
u_003960,2025-11-06 00:39:31,NA,organic,False,ios
u_003961,2025-11-18 00:34:28,LATAM,tiktok,False,android
u_003962,2025-11-23 08:21:00,EU,organic,False,ios
u_003963,2025-11-28 21:11:00,EU,organic,False,android
u_003964,2026-01-01 01:05:59,NA,tiktok,True,ios
u_003965,2025-12-06 11:29:17,APAC,tiktok,False,web
u_003966,2025-12-29 20:06:39,NA,tiktok,True,web
u_003967,2025-11-20 02:42:14,NA,youtube,False,android
u_003968,2025-11-11 19:30:51,NA,organic,False,ios
u_003969,2025-12-17 09:02:40,APAC,organic,True,android
u_003970,2025-12-03 20:54:58,EU,organic,False,web
u_003971,2025-12-27 03:17:40,EU,tiktok,False,web
u_003972,2025-12-23 23:42:03,NA,organic,True,ios
u_003973,2025-12-24 14:00:37,EU,youtube,False,web
u_003974,2025-11-19 14:56:39,APAC,organic,False,web
u_003975,2025-11-10 12:20:16,NA,paid_search,False,ios
u_003976,2025-12-20 02:58:21,APAC,tiktok,False,ios
u_003977,2026-01-04 06:12:43,NA,tiktok,False,web
u_003978,2025-11-20 19:22:16,APAC,youtube,True,web
u_003979,2025-11-10 13:14:31,NA,youtube,False,ios
u_003980,2025-11-12 15:50:05,EU,tiktok,False,ios
u_003981,2025-12-15 01:47:49,LATAM,paid_search,True,ios
u_003982,2025-12-06 03:56:22,LATAM,tiktok,False,ios
u_003983,2025-12-22 12:06:27,NA,influencer,False,android
u_003984,2025-12-02 05:19:56,NA,organic,False,ios
u_003985,2025-12-31 21:10:57,NA,influencer,True,android
u_003986,2025-12-07 17:08:03,APAC,organic,False,ios
u_003987,2025-11-28 05:02:53,EU,organic,False,web
u_003988,2025-11-07 19:15:37,NA,youtube,False,ios
u_003989,2025-12-04 15:32:06,NA,organic,False,ios
u_003990,2025-11-07 01:34:00,LATAM,organic,True,ios
u_003991,2025-11-11 10:43:24,EU,organic,False,ios
u_003992,2025-12-09 06:34:04,NA,youtube,True,web
u_003993,2025-12-30 12:21:01,NA,paid_search,False,ios
u_003994,2025-12-10 15:30:14,NA,youtube,False,android
u_003995,2026-01-01 17:12:04,EU,influencer,False,ios
u_003996,2025-12-02 23:23:58,LATAM,tiktok,False,ios
u_003997,2026-01-01 09:41:47,APAC,organic,False,android
u_003998,2025-12-10 20:38:44,EU,organic,False,ios
u_003999,2025-12-16 08:15:21,APAC,tiktok,False,web
u_004000,2025-12-01 17:23:59,NA,organic,False,android
u_004001,2025-12-09 21:58:50,NA,organic,False,web
u_004002,2025-12-30 23:37:51,LATAM,tiktok,False,ios
u_004003,2025-12-01 09:55:58,NA,youtube,True,web
u_004004,2025-12-08 06:47:19,NA,organic,True,web
u_004005,2025-12-06 17:20:11,LATAM,influencer,True,web
u_004006,2025-12-27 09:36:37,NA,youtube,False,ios
u_004007,2025-11-13 19:20:51,APAC,youtube,True,web
u_004008,2025-11-28 10:16:38,LATAM,paid_search,False,web
u_004009,2025-11-16 06:58:40,EU,organic,False,android
u_004010,2025-12-29 13:04:26,NA,youtube,True,android
u_004011,2025-12-16 19:31:54,NA,influencer,False,android
u_004012,2025-11-05 15:23:38,NA,tiktok,True,android
u_004013,2025-11-22 11:52:49,NA,youtube,False,ios
u_004014,2025-11-08 22:12:51,APAC,tiktok,False,android
u_004015,2025-12-24 21:07:37,NA,tiktok,False,ios
u_004016,2026-01-02 21:18:08,NA,organic,True,ios
u_004017,2025-11-19 05:02:58,EU,paid_search,False,ios
u_004018,2025-11-22 10:54:40,EU,influencer,False,web
u_004019,2025-11-22 03:50:25,APAC,influencer,False,android
u_004020,2025-12-27 09:19:37,NA,youtube,False,ios
u_004021,2025-12-14 14:11:47,APAC,organic,True,web
u_004022,2025-12-12 02:15:17,EU,organic,False,web
u_004023,2025-12-02 11:00:39,NA,influencer,False,web
u_004024,2025-12-13 17:41:55,NA,organic,True,android
u_004025,2026-01-01 23:41:48,NA,organic,False,android
u_004026,2025-12-23 14:39:25,EU,tiktok,False,ios
u_004027,2025-12-07 12:58:14,NA,tiktok,False,web
u_004028,2025-12-06 00:30:34,LATAM,youtube,True,web
u_004029,2025-12-10 05:40:11,EU,tiktok,False,android
u_004030,2025-11-17 13:47:44,LATAM,youtube,False,web
u_004031,2025-12-15 08:03:47,NA,influencer,False,android
u_004032,2025-12-07 16:00:48,NA,organic,True,ios
u_004033,2025-11-10 09:34:35,NA,organic,False,android
u_004034,2025-12-09 18:28:47,NA,tiktok,False,ios
u_004035,2025-12-02 21:58:00,APAC,paid_search,False,ios
u_004036,2025-12-14 12:11:26,NA,organic,False,ios
u_004037,2025-11-30 22:57:48,NA,organic,False,android
u_004038,2025-11-13 21:10:47,NA,youtube,False,android
u_004039,2025-12-01 15:34:58,NA,tiktok,False,ios
u_004040,2025-11-24 17:20:57,APAC,paid_search,False,ios
u_004041,2025-11-15 08:09:18,EU,paid_search,False,android
u_004042,2025-11-19 11:20:14,APAC,tiktok,False,android
u_004043,2025-12-18 11:53:08,NA,youtube,True,ios
u_004044,2025-11-07 16:08:05,LATAM,organic,False,web
u_004045,2025-12-25 01:33:47,APAC,youtube,True,web
u_004046,2025-11-08 14:44:15,NA,youtube,False,android
u_004047,2025-12-13 00:11:15,NA,organic,False,web
u_004048,2025-11-18 02:36:15,LATAM,organic,False,web
u_004049,2025-12-13 18:38:52,EU,paid_search,False,web
u_004050,2025-12-18 19:22:21,APAC,tiktok,False,ios
u_004051,2025-12-30 23:10:24,NA,youtube,False,ios
u_004052,2025-11-22 06:39:10,NA,organic,False,web
u_004053,2025-12-25 08:53:25,APAC,tiktok,False,web
u_004054,2025-12-06 01:16:47,EU,influencer,False,android
u_004055,2025-12-20 23:31:51,EU,organic,False,android
u_004056,2025-12-08 18:12:56,EU,tiktok,False,web
u_004057,2025-12-01 04:14:56,NA,organic,False,web
u_004058,2025-12-02 12:20:04,APAC,tiktok,True,ios
u_004059,2025-12-16 06:44:01,LATAM,paid_search,False,android
u_004060,2025-12-20 08:48:50,APAC,tiktok,False,android
u_004061,2025-12-02 09:16:24,NA,paid_search,False,ios
u_004062,2026-01-03 06:41:43,NA,paid_search,False,android
u_004063,2025-11-30 20:37:18,APAC,paid_search,False,web
u_004064,2025-11-26 07:51:58,EU,paid_search,True,web
u_004065,2025-11-10 04:22:57,EU,organic,False,ios
u_004066,2025-12-08 00:16:30,LATAM,paid_search,False,android
u_004067,2025-11-18 15:44:19,EU,organic,False,ios
u_004068,2025-11-26 14:46:48,EU,organic,False,android
u_004069,2025-12-30 03:53:49,NA,organic,True,android
u_004070,2025-12-27 07:10:57,NA,organic,False,ios
u_004071,2025-12-16 10:25:03,NA,youtube,False,web
u_004072,2025-11-06 00:57:57,LATAM,tiktok,False,web
u_004073,2026-01-04 06:48:42,NA,organic,False,android
u_004074,2025-12-28 02:59:44,EU,tiktok,False,web
u_004075,2025-11-10 20:51:04,APAC,tiktok,False,web
u_004076,2025-12-12 15:51:02,EU,youtube,False,android
u_004077,2026-01-01 13:51:49,EU,organic,True,android
u_004078,2025-12-31 13:19:46,NA,organic,False,web
u_004079,2025-11-08 10:49:50,APAC,organic,True,android
u_004080,2025-12-11 04:05:29,NA,organic,False,web
u_004081,2025-11-19 06:07:41,NA,tiktok,True,web
u_004082,2025-11-28 05:25:53,NA,tiktok,False,ios
u_004083,2025-12-20 18:11:18,NA,organic,True,android
u_004084,2025-12-15 10:03:08,NA,organic,False,web
u_004085,2025-11-30 12:41:54,APAC,organic,False,web
u_004086,2025-11-08 18:20:47,NA,paid_search,False,web
u_004087,2025-11-13 05:00:08,APAC,organic,False,android
u_004088,2025-11-13 08:43:24,NA,influencer,False,ios
u_004089,2025-11-20 00:51:03,NA,youtube,False,ios
u_004090,2025-11-13 16:15:04,EU,organic,False,web
u_004091,2025-12-21 18:40:20,LATAM,paid_search,False,ios
u_004092,2025-11-30 08:07:34,APAC,youtube,False,ios
u_004093,2025-12-24 04:29:00,LATAM,youtube,True,android
u_004094,2025-12-18 19:03:52,EU,tiktok,False,web
u_004095,2025-11-26 16:15:29,APAC,tiktok,False,android
u_004096,2025-12-27 10:28:16,EU,organic,True,ios
u_004097,2025-12-01 03:30:41,EU,organic,False,web
u_004098,2025-11-06 06:01:00,NA,influencer,False,web
u_004099,2025-12-23 07:25:25,EU,paid_search,True,ios
u_004100,2025-12-21 11:46:52,NA,organic,False,android
u_004101,2025-12-17 12:56:11,NA,youtube,False,ios
u_004102,2025-11-14 22:35:57,EU,youtube,True,ios
u_004103,2025-12-03 02:25:06,NA,organic,False,web
u_004104,2025-12-30 05:18:48,NA,tiktok,False,web
u_004105,2025-11-07 08:10:18,NA,tiktok,False,ios
u_004106,2025-12-09 08:04:47,LATAM,youtube,False,ios
u_004107,2025-12-12 18:52:29,NA,influencer,False,android
u_004108,2025-11-07 02:23:38,NA,organic,False,web
u_004109,2025-12-09 05:48:36,APAC,tiktok,False,web
u_004110,2025-12-02 09:34:57,EU,youtube,False,ios
u_004111,2025-11-10 02:24:46,NA,youtube,False,android
u_004112,2025-11-20 02:39:07,NA,organic,True,ios
u_004113,2025-11-27 20:13:42,NA,tiktok,False,web
u_004114,2025-12-21 16:09:43,NA,influencer,False,web
u_004115,2025-11-30 00:03:45,NA,organic,True,web
u_004116,2025-11-13 11:12:59,NA,tiktok,False,ios
u_004117,2025-12-27 12:45:22,APAC,influencer,True,android
u_004118,2025-12-01 11:55:19,EU,organic,False,android
u_004119,2025-12-16 14:07:25,EU,influencer,False,ios
u_004120,2025-12-05 22:48:00,NA,organic,False,web
u_004121,2025-12-21 20:05:20,NA,organic,True,ios
u_004122,2025-11-06 14:28:45,APAC,organic,False,android
u_004123,2025-12-15 17:45:03,NA,organic,True,web
u_004124,2025-11-16 22:08:19,APAC,organic,False,android
u_004125,2025-12-10 15:48:01,EU,youtube,False,android
u_004126,2025-11-26 11:07:44,APAC,organic,False,ios
u_004127,2025-12-12 03:05:10,NA,paid_search,False,ios
u_004128,2025-12-21 18:32:54,NA,tiktok,False,ios
u_004129,2025-12-10 03:38:35,APAC,tiktok,True,ios
u_004130,2025-11-27 15:48:54,APAC,tiktok,False,web
u_004131,2025-12-12 22:13:46,NA,youtube,False,web
u_004132,2025-12-14 06:39:47,LATAM,tiktok,False,web
u_004133,2025-11-18 10:52:16,NA,organic,True,android
u_004134,2025-11-08 13:54:24,NA,paid_search,False,ios
u_004135,2025-12-17 07:03:28,EU,tiktok,False,ios
u_004136,2025-11-20 03:54:09,APAC,organic,False,android
u_004137,2025-11-15 05:19:24,LATAM,tiktok,False,web
u_004138,2026-01-01 22:23:53,NA,youtube,False,ios
u_004139,2025-11-24 05:47:48,NA,organic,True,ios
u_004140,2025-12-17 04:17:33,EU,influencer,True,ios
u_004141,2025-12-26 18:03:42,NA,youtube,False,web
u_004142,2025-12-08 06:28:39,NA,youtube,False,android
u_004143,2025-12-16 10:00:48,EU,tiktok,False,android
u_004144,2025-11-20 13:35:33,NA,paid_search,False,web
u_004145,2025-12-29 01:27:37,EU,organic,False,android
u_004146,2025-12-22 10:30:44,NA,tiktok,False,android
u_004147,2025-12-27 04:26:23,APAC,organic,False,web
u_004148,2025-11-06 14:55:13,EU,youtube,False,web
u_004149,2025-11-06 04:09:45,NA,organic,False,web
u_004150,2025-11-10 23:34:30,NA,organic,False,ios
